Date,Group,Item,Value
2025-01-01,Rural goods,Rural goods,5509
2025-02-01,Rural goods,Rural goods,6364
2025-03-01,Rural goods,Rural goods,6585
2025-04-01,Rural goods,Rural goods,6290
2025-05-01,Rural goods,Rural goods,6617
2025-06-01,Rural goods,Rural goods,6272
2025-07-01,Rural goods,Rural goods,6823
2025-08-01,Rural goods,Rural goods,6525
1971-08-01,Rural goods,Meat and meat preparations,56
1971-09-01,Rural goods,Meat and meat preparations,52
1971-10-01,Rural goods,Meat and meat preparations,37
1971-11-01,Rural goods,Meat and meat preparations,39
1971-12-01,Rural goods,Meat and meat preparations,39
1972-01-01,Rural goods,Meat and meat preparations,39
1972-02-01,Rural goods,Meat and meat preparations,39
1972-03-01,Rural goods,Meat and meat preparations,43
1972-04-01,Rural goods,Meat and meat preparations,49
1972-05-01,Rural goods,Meat and meat preparations,58
1972-06-01,Rural goods,Meat and meat preparations,51
1972-07-01,Rural goods,Meat and meat preparations,63
1972-08-01,Rural goods,Meat and meat preparations,78
1972-09-01,Rural goods,Meat and meat preparations,77
1972-10-01,Rural goods,Meat and meat preparations,61
1972-11-01,Rural goods,Meat and meat preparations,65
1972-12-01,Rural goods,Meat and meat preparations,59
1973-01-01,Rural goods,Meat and meat preparations,78
1973-02-01,Rural goods,Meat and meat preparations,68
1973-03-01,Rural goods,Meat and meat preparations,72
1973-04-01,Rural goods,Meat and meat preparations,68
1973-05-01,Rural goods,Meat and meat preparations,87
1973-06-01,Rural goods,Meat and meat preparations,81
1973-07-01,Rural goods,Meat and meat preparations,85
1973-08-01,Rural goods,Meat and meat preparations,93
1973-09-01,Rural goods,Meat and meat preparations,87
1973-10-01,Rural goods,Meat and meat preparations,101
1973-11-01,Rural goods,Meat and meat preparations,92
1973-12-01,Rural goods,Meat and meat preparations,87
1974-01-01,Rural goods,Meat and meat preparations,52
1974-02-01,Rural goods,Meat and meat preparations,54
1974-03-01,Rural goods,Meat and meat preparations,47
1974-04-01,Rural goods,Meat and meat preparations,27
1974-05-01,Rural goods,Meat and meat preparations,38
1974-06-01,Rural goods,Meat and meat preparations,32
1974-07-01,Rural goods,Meat and meat preparations,27
1974-08-01,Rural goods,Meat and meat preparations,27
1974-09-01,Rural goods,Meat and meat preparations,30
1974-10-01,Rural goods,Meat and meat preparations,42
1974-11-01,Rural goods,Meat and meat preparations,42
1974-12-01,Rural goods,Meat and meat preparations,42
1975-01-01,Rural goods,Meat and meat preparations,39
1975-02-01,Rural goods,Meat and meat preparations,39
1975-03-01,Rural goods,Meat and meat preparations,36
1975-04-01,Rural goods,Meat and meat preparations,38
1975-05-01,Rural goods,Meat and meat preparations,41
1975-06-01,Rural goods,Meat and meat preparations,41
1975-07-01,Rural goods,Meat and meat preparations,53
1975-08-01,Rural goods,Meat and meat preparations,53
1975-09-01,Rural goods,Meat and meat preparations,45
1975-10-01,Rural goods,Meat and meat preparations,52
1975-11-01,Rural goods,Meat and meat preparations,48
1975-12-01,Rural goods,Meat and meat preparations,49
1976-01-01,Rural goods,Meat and meat preparations,54
1976-02-01,Rural goods,Meat and meat preparations,54
1976-03-01,Rural goods,Meat and meat preparations,62
1976-04-01,Rural goods,Meat and meat preparations,65
1976-05-01,Rural goods,Meat and meat preparations,57
1976-06-01,Rural goods,Meat and meat preparations,76
1976-07-01,Rural goods,Meat and meat preparations,70
1976-08-01,Rural goods,Meat and meat preparations,70
1976-09-01,Rural goods,Meat and meat preparations,72
1976-10-01,Rural goods,Meat and meat preparations,60
1976-11-01,Rural goods,Meat and meat preparations,64
1976-12-01,Rural goods,Meat and meat preparations,59
1977-01-01,Rural goods,Meat and meat preparations,77
1977-02-01,Rural goods,Meat and meat preparations,68
1977-03-01,Rural goods,Meat and meat preparations,74
1977-04-01,Rural goods,Meat and meat preparations,87
1977-05-01,Rural goods,Meat and meat preparations,92
1977-06-01,Rural goods,Meat and meat preparations,93
1977-07-01,Rural goods,Meat and meat preparations,93
1977-08-01,Rural goods,Meat and meat preparations,91
1977-09-01,Rural goods,Meat and meat preparations,81
1977-10-01,Rural goods,Meat and meat preparations,92
1977-11-01,Rural goods,Meat and meat preparations,96
1977-12-01,Rural goods,Meat and meat preparations,76
1978-01-01,Rural goods,Meat and meat preparations,79
1978-02-01,Rural goods,Meat and meat preparations,109
1978-03-01,Rural goods,Meat and meat preparations,96
1978-04-01,Rural goods,Meat and meat preparations,102
1978-05-01,Rural goods,Meat and meat preparations,108
1978-06-01,Rural goods,Meat and meat preparations,95
1978-07-01,Rural goods,Meat and meat preparations,124
1978-08-01,Rural goods,Meat and meat preparations,116
1978-09-01,Rural goods,Meat and meat preparations,93
1978-10-01,Rural goods,Meat and meat preparations,118
1978-11-01,Rural goods,Meat and meat preparations,133
1978-12-01,Rural goods,Meat and meat preparations,107
1979-01-01,Rural goods,Meat and meat preparations,178
1979-02-01,Rural goods,Meat and meat preparations,144
1979-03-01,Rural goods,Meat and meat preparations,157
1979-04-01,Rural goods,Meat and meat preparations,143
1979-05-01,Rural goods,Meat and meat preparations,214
1979-06-01,Rural goods,Meat and meat preparations,184
1979-07-01,Rural goods,Meat and meat preparations,142
1979-08-01,Rural goods,Meat and meat preparations,131
1979-09-01,Rural goods,Meat and meat preparations,130
1979-10-01,Rural goods,Meat and meat preparations,181
1979-11-01,Rural goods,Meat and meat preparations,187
1979-12-01,Rural goods,Meat and meat preparations,137
1980-01-01,Rural goods,Meat and meat preparations,171
1980-02-01,Rural goods,Meat and meat preparations,133
1980-03-01,Rural goods,Meat and meat preparations,138
1980-04-01,Rural goods,Meat and meat preparations,105
1980-05-01,Rural goods,Meat and meat preparations,150
1980-06-01,Rural goods,Meat and meat preparations,124
1980-07-01,Rural goods,Meat and meat preparations,138
1980-08-01,Rural goods,Meat and meat preparations,122
1980-09-01,Rural goods,Meat and meat preparations,164
1980-10-01,Rural goods,Meat and meat preparations,152
1980-11-01,Rural goods,Meat and meat preparations,161
1980-12-01,Rural goods,Meat and meat preparations,115
1981-01-01,Rural goods,Meat and meat preparations,148
1981-02-01,Rural goods,Meat and meat preparations,85
1981-03-01,Rural goods,Meat and meat preparations,109
1981-04-01,Rural goods,Meat and meat preparations,137
1981-05-01,Rural goods,Meat and meat preparations,115
1981-06-01,Rural goods,Meat and meat preparations,146
1981-07-01,Rural goods,Meat and meat preparations,112
1981-08-01,Rural goods,Meat and meat preparations,117
1981-09-01,Rural goods,Meat and meat preparations,104
1981-10-01,Rural goods,Meat and meat preparations,120
1981-11-01,Rural goods,Meat and meat preparations,101
1981-12-01,Rural goods,Meat and meat preparations,82
1982-01-01,Rural goods,Meat and meat preparations,116
1982-02-01,Rural goods,Meat and meat preparations,115
1982-03-01,Rural goods,Meat and meat preparations,118
1982-04-01,Rural goods,Meat and meat preparations,134
1982-05-01,Rural goods,Meat and meat preparations,147
1982-06-01,Rural goods,Meat and meat preparations,151
1982-07-01,Rural goods,Meat and meat preparations,164
1982-08-01,Rural goods,Meat and meat preparations,137
1982-09-01,Rural goods,Meat and meat preparations,160
1982-10-01,Rural goods,Meat and meat preparations,156
1982-11-01,Rural goods,Meat and meat preparations,146
1982-12-01,Rural goods,Meat and meat preparations,126
1983-01-01,Rural goods,Meat and meat preparations,98
1983-02-01,Rural goods,Meat and meat preparations,111
1983-03-01,Rural goods,Meat and meat preparations,131
1983-04-01,Rural goods,Meat and meat preparations,132
1983-05-01,Rural goods,Meat and meat preparations,149
1983-06-01,Rural goods,Meat and meat preparations,122
1983-07-01,Rural goods,Meat and meat preparations,136
1983-08-01,Rural goods,Meat and meat preparations,141
1983-09-01,Rural goods,Meat and meat preparations,152
1983-10-01,Rural goods,Meat and meat preparations,139
1983-11-01,Rural goods,Meat and meat preparations,99
1983-12-01,Rural goods,Meat and meat preparations,127
1984-01-01,Rural goods,Meat and meat preparations,68
1984-02-01,Rural goods,Meat and meat preparations,84
1984-03-01,Rural goods,Meat and meat preparations,106
1984-04-01,Rural goods,Meat and meat preparations,72
1984-05-01,Rural goods,Meat and meat preparations,118
1984-06-01,Rural goods,Meat and meat preparations,115
1984-07-01,Rural goods,Meat and meat preparations,138
1984-08-01,Rural goods,Meat and meat preparations,137
1984-09-01,Rural goods,Meat and meat preparations,115
1984-10-01,Rural goods,Meat and meat preparations,105
1984-11-01,Rural goods,Meat and meat preparations,106
1984-12-01,Rural goods,Meat and meat preparations,91
1985-01-01,Rural goods,Meat and meat preparations,69
1985-02-01,Rural goods,Meat and meat preparations,83
1985-03-01,Rural goods,Meat and meat preparations,137
1985-04-01,Rural goods,Meat and meat preparations,122
1985-05-01,Rural goods,Meat and meat preparations,172
1985-06-01,Rural goods,Meat and meat preparations,134
1985-07-01,Rural goods,Meat and meat preparations,156
1985-08-01,Rural goods,Meat and meat preparations,151
1985-09-01,Rural goods,Meat and meat preparations,120
1985-10-01,Rural goods,Meat and meat preparations,158
1985-11-01,Rural goods,Meat and meat preparations,129
1985-12-01,Rural goods,Meat and meat preparations,140
1986-01-01,Rural goods,Meat and meat preparations,100
1986-02-01,Rural goods,Meat and meat preparations,131
1986-03-01,Rural goods,Meat and meat preparations,157
1986-04-01,Rural goods,Meat and meat preparations,145
1986-05-01,Rural goods,Meat and meat preparations,173
1986-06-01,Rural goods,Meat and meat preparations,138
1986-07-01,Rural goods,Meat and meat preparations,171
1986-08-01,Rural goods,Meat and meat preparations,187
1986-09-01,Rural goods,Meat and meat preparations,197
1986-10-01,Rural goods,Meat and meat preparations,211
1986-11-01,Rural goods,Meat and meat preparations,183
1986-12-01,Rural goods,Meat and meat preparations,199
1987-01-01,Rural goods,Meat and meat preparations,148
1987-02-01,Rural goods,Meat and meat preparations,162
1987-03-01,Rural goods,Meat and meat preparations,192
1987-04-01,Rural goods,Meat and meat preparations,205
1987-05-01,Rural goods,Meat and meat preparations,187
1987-06-01,Rural goods,Meat and meat preparations,205
1987-07-01,Rural goods,Meat and meat preparations,217
1987-08-01,Rural goods,Meat and meat preparations,215
1987-09-01,Rural goods,Meat and meat preparations,195
1987-10-01,Rural goods,Meat and meat preparations,213
1987-11-01,Rural goods,Meat and meat preparations,237
1987-12-01,Rural goods,Meat and meat preparations,228
1988-01-01,Rural goods,Meat and meat preparations,183
1988-02-01,Rural goods,Meat and meat preparations,188
1988-03-01,Rural goods,Meat and meat preparations,284
1988-04-01,Rural goods,Meat and meat preparations,196
1988-05-01,Rural goods,Meat and meat preparations,220
1988-06-01,Rural goods,Meat and meat preparations,181
1988-07-01,Rural goods,Meat and meat preparations,170
1988-08-01,Rural goods,Meat and meat preparations,171
1988-09-01,Rural goods,Meat and meat preparations,214
1988-10-01,Rural goods,Meat and meat preparations,219
1988-11-01,Rural goods,Meat and meat preparations,199
1988-12-01,Rural goods,Meat and meat preparations,195
1989-01-01,Rural goods,Meat and meat preparations,120
1989-02-01,Rural goods,Meat and meat preparations,150
1989-03-01,Rural goods,Meat and meat preparations,214
1989-04-01,Rural goods,Meat and meat preparations,186
1989-05-01,Rural goods,Meat and meat preparations,227
1989-06-01,Rural goods,Meat and meat preparations,205
1989-07-01,Rural goods,Meat and meat preparations,225
1989-08-01,Rural goods,Meat and meat preparations,259
1989-09-01,Rural goods,Meat and meat preparations,247
1989-10-01,Rural goods,Meat and meat preparations,255
1989-11-01,Rural goods,Meat and meat preparations,291
1989-12-01,Rural goods,Meat and meat preparations,252
1990-01-01,Rural goods,Meat and meat preparations,180
1990-02-01,Rural goods,Meat and meat preparations,236
1990-03-01,Rural goods,Meat and meat preparations,274
1990-04-01,Rural goods,Meat and meat preparations,207
1990-05-01,Rural goods,Meat and meat preparations,252
1990-06-01,Rural goods,Meat and meat preparations,258
1990-07-01,Rural goods,Meat and meat preparations,284
1990-08-01,Rural goods,Meat and meat preparations,250
1990-09-01,Rural goods,Meat and meat preparations,275
1990-10-01,Rural goods,Meat and meat preparations,285
1990-11-01,Rural goods,Meat and meat preparations,271
1990-12-01,Rural goods,Meat and meat preparations,313
1991-01-01,Rural goods,Meat and meat preparations,165
1991-02-01,Rural goods,Meat and meat preparations,246
1991-03-01,Rural goods,Meat and meat preparations,258
1991-04-01,Rural goods,Meat and meat preparations,244
1991-05-01,Rural goods,Meat and meat preparations,288
1991-06-01,Rural goods,Meat and meat preparations,294
1991-07-01,Rural goods,Meat and meat preparations,293
1991-08-01,Rural goods,Meat and meat preparations,279
1991-09-01,Rural goods,Meat and meat preparations,282
1991-10-01,Rural goods,Meat and meat preparations,285
1991-11-01,Rural goods,Meat and meat preparations,310
1991-12-01,Rural goods,Meat and meat preparations,291
1992-01-01,Rural goods,Meat and meat preparations,191
1992-02-01,Rural goods,Meat and meat preparations,279
1992-03-01,Rural goods,Meat and meat preparations,298
1992-04-01,Rural goods,Meat and meat preparations,317
1992-05-01,Rural goods,Meat and meat preparations,347
1992-06-01,Rural goods,Meat and meat preparations,262
1992-07-01,Rural goods,Meat and meat preparations,309
1992-08-01,Rural goods,Meat and meat preparations,279
1992-09-01,Rural goods,Meat and meat preparations,343
1992-10-01,Rural goods,Meat and meat preparations,355
1992-11-01,Rural goods,Meat and meat preparations,334
1992-12-01,Rural goods,Meat and meat preparations,353
1993-01-01,Rural goods,Meat and meat preparations,219
1993-02-01,Rural goods,Meat and meat preparations,278
1993-03-01,Rural goods,Meat and meat preparations,283
1993-04-01,Rural goods,Meat and meat preparations,282
1993-05-01,Rural goods,Meat and meat preparations,356
1993-06-01,Rural goods,Meat and meat preparations,352
1993-07-01,Rural goods,Meat and meat preparations,384
1993-08-01,Rural goods,Meat and meat preparations,327
1993-09-01,Rural goods,Meat and meat preparations,354
1993-10-01,Rural goods,Meat and meat preparations,396
1993-11-01,Rural goods,Meat and meat preparations,380
1993-12-01,Rural goods,Meat and meat preparations,345
1994-01-01,Rural goods,Meat and meat preparations,251
1994-02-01,Rural goods,Meat and meat preparations,276
1994-03-01,Rural goods,Meat and meat preparations,346
1994-04-01,Rural goods,Meat and meat preparations,308
1994-05-01,Rural goods,Meat and meat preparations,375
1994-06-01,Rural goods,Meat and meat preparations,300
1994-07-01,Rural goods,Meat and meat preparations,307
1994-08-01,Rural goods,Meat and meat preparations,291
1994-09-01,Rural goods,Meat and meat preparations,327
1994-10-01,Rural goods,Meat and meat preparations,370
1994-11-01,Rural goods,Meat and meat preparations,359
1994-12-01,Rural goods,Meat and meat preparations,289
1995-01-01,Rural goods,Meat and meat preparations,230
1995-02-01,Rural goods,Meat and meat preparations,264
1995-03-01,Rural goods,Meat and meat preparations,321
1995-04-01,Rural goods,Meat and meat preparations,303
1995-05-01,Rural goods,Meat and meat preparations,301
1995-06-01,Rural goods,Meat and meat preparations,298
1995-07-01,Rural goods,Meat and meat preparations,328
1995-08-01,Rural goods,Meat and meat preparations,266
1995-09-01,Rural goods,Meat and meat preparations,293
1995-10-01,Rural goods,Meat and meat preparations,305
1995-11-01,Rural goods,Meat and meat preparations,308
1995-12-01,Rural goods,Meat and meat preparations,320
1996-01-01,Rural goods,Meat and meat preparations,208
1996-02-01,Rural goods,Meat and meat preparations,245
1996-03-01,Rural goods,Meat and meat preparations,317
1996-04-01,Rural goods,Meat and meat preparations,240
1996-05-01,Rural goods,Meat and meat preparations,244
1996-06-01,Rural goods,Meat and meat preparations,218
1996-07-01,Rural goods,Meat and meat preparations,227
1996-08-01,Rural goods,Meat and meat preparations,212
1996-09-01,Rural goods,Meat and meat preparations,208
1996-10-01,Rural goods,Meat and meat preparations,250
1996-11-01,Rural goods,Meat and meat preparations,277
1996-12-01,Rural goods,Meat and meat preparations,242
1997-01-01,Rural goods,Meat and meat preparations,187
1997-02-01,Rural goods,Meat and meat preparations,251
1997-03-01,Rural goods,Meat and meat preparations,259
1997-04-01,Rural goods,Meat and meat preparations,283
1997-05-01,Rural goods,Meat and meat preparations,292
1997-06-01,Rural goods,Meat and meat preparations,271
1997-07-01,Rural goods,Meat and meat preparations,294
1997-08-01,Rural goods,Meat and meat preparations,296
1997-09-01,Rural goods,Meat and meat preparations,292
1997-10-01,Rural goods,Meat and meat preparations,344
1997-11-01,Rural goods,Meat and meat preparations,332
1997-12-01,Rural goods,Meat and meat preparations,342
1998-01-01,Rural goods,Meat and meat preparations,220
1998-02-01,Rural goods,Meat and meat preparations,301
1998-03-01,Rural goods,Meat and meat preparations,334
1998-04-01,Rural goods,Meat and meat preparations,274
1998-05-01,Rural goods,Meat and meat preparations,358
1998-06-01,Rural goods,Meat and meat preparations,343
1998-07-01,Rural goods,Meat and meat preparations,339
1998-08-01,Rural goods,Meat and meat preparations,313
1998-09-01,Rural goods,Meat and meat preparations,365
1998-10-01,Rural goods,Meat and meat preparations,349
1998-11-01,Rural goods,Meat and meat preparations,352
1998-12-01,Rural goods,Meat and meat preparations,363
1999-01-01,Rural goods,Meat and meat preparations,226
1999-02-01,Rural goods,Meat and meat preparations,330
1999-03-01,Rural goods,Meat and meat preparations,373
1999-04-01,Rural goods,Meat and meat preparations,332
1999-05-01,Rural goods,Meat and meat preparations,336
1999-06-01,Rural goods,Meat and meat preparations,329
1999-07-01,Rural goods,Meat and meat preparations,359
1999-08-01,Rural goods,Meat and meat preparations,349
1999-09-01,Rural goods,Meat and meat preparations,362
1999-10-01,Rural goods,Meat and meat preparations,379
1999-11-01,Rural goods,Meat and meat preparations,393
1999-12-01,Rural goods,Meat and meat preparations,395
2000-01-01,Rural goods,Meat and meat preparations,218
2000-02-01,Rural goods,Meat and meat preparations,359
2000-03-01,Rural goods,Meat and meat preparations,411
2000-04-01,Rural goods,Meat and meat preparations,384
2000-05-01,Rural goods,Meat and meat preparations,436
2000-06-01,Rural goods,Meat and meat preparations,424
2000-07-01,Rural goods,Meat and meat preparations,445
2000-08-01,Rural goods,Meat and meat preparations,423
2000-09-01,Rural goods,Meat and meat preparations,440
2000-10-01,Rural goods,Meat and meat preparations,534
2000-11-01,Rural goods,Meat and meat preparations,495
2000-12-01,Rural goods,Meat and meat preparations,468
2001-01-01,Rural goods,Meat and meat preparations,300
2001-02-01,Rural goods,Meat and meat preparations,446
2001-03-01,Rural goods,Meat and meat preparations,566
2001-04-01,Rural goods,Meat and meat preparations,531
2001-05-01,Rural goods,Meat and meat preparations,545
