Date,Group,Item,Value
1998-08-01,Capital goods,Textile yarn and fabrics,-175
1998-09-01,Capital goods,Textile yarn and fabrics,-181
1998-10-01,Capital goods,Textile yarn and fabrics,-177
1998-11-01,Capital goods,Textile yarn and fabrics,-171
1998-12-01,Capital goods,Textile yarn and fabrics,-142
1999-01-01,Capital goods,Textile yarn and fabrics,-161
1999-02-01,Capital goods,Textile yarn and fabrics,-152
1999-03-01,Capital goods,Textile yarn and fabrics,-166
1999-04-01,Capital goods,Textile yarn and fabrics,-148
1999-05-01,Capital goods,Textile yarn and fabrics,-152
1999-06-01,Capital goods,Textile yarn and fabrics,-170
1999-07-01,Capital goods,Textile yarn and fabrics,-196
1999-08-01,Capital goods,Textile yarn and fabrics,-172
1999-09-01,Capital goods,Textile yarn and fabrics,-178
1999-10-01,Capital goods,Textile yarn and fabrics,-159
1999-11-01,Capital goods,Textile yarn and fabrics,-173
1999-12-01,Capital goods,Textile yarn and fabrics,-152
2000-01-01,Capital goods,Textile yarn and fabrics,-153
2000-02-01,Capital goods,Textile yarn and fabrics,-155
2000-03-01,Capital goods,Textile yarn and fabrics,-162
2000-04-01,Capital goods,Textile yarn and fabrics,-135
2000-05-01,Capital goods,Textile yarn and fabrics,-178
2000-06-01,Capital goods,Textile yarn and fabrics,-177
2000-07-01,Capital goods,Textile yarn and fabrics,-171
2000-08-01,Capital goods,Textile yarn and fabrics,-188
2000-09-01,Capital goods,Textile yarn and fabrics,-162
2000-10-01,Capital goods,Textile yarn and fabrics,-177
2000-11-01,Capital goods,Textile yarn and fabrics,-164
2000-12-01,Capital goods,Textile yarn and fabrics,-125
2001-01-01,Capital goods,Textile yarn and fabrics,-150
2001-02-01,Capital goods,Textile yarn and fabrics,-138
2001-03-01,Capital goods,Textile yarn and fabrics,-142
2001-04-01,Capital goods,Textile yarn and fabrics,-136
2001-05-01,Capital goods,Textile yarn and fabrics,-161
2001-06-01,Capital goods,Textile yarn and fabrics,-155
2001-07-01,Capital goods,Textile yarn and fabrics,-173
2001-08-01,Capital goods,Textile yarn and fabrics,-168
2001-09-01,Capital goods,Textile yarn and fabrics,-146
2001-10-01,Capital goods,Textile yarn and fabrics,-165
2001-11-01,Capital goods,Textile yarn and fabrics,-161
2001-12-01,Capital goods,Textile yarn and fabrics,-118
2002-01-01,Capital goods,Textile yarn and fabrics,-151
2002-02-01,Capital goods,Textile yarn and fabrics,-142
2002-03-01,Capital goods,Textile yarn and fabrics,-133
2002-04-01,Capital goods,Textile yarn and fabrics,-156
2002-05-01,Capital goods,Textile yarn and fabrics,-173
2002-06-01,Capital goods,Textile yarn and fabrics,-153
2002-07-01,Capital goods,Textile yarn and fabrics,-183
2002-08-01,Capital goods,Textile yarn and fabrics,-169
2002-09-01,Capital goods,Textile yarn and fabrics,-161
2002-10-01,Capital goods,Textile yarn and fabrics,-172
2002-11-01,Capital goods,Textile yarn and fabrics,-160
2002-12-01,Capital goods,Textile yarn and fabrics,-138
2003-01-01,Capital goods,Textile yarn and fabrics,-155
2003-02-01,Capital goods,Textile yarn and fabrics,-131
2003-03-01,Capital goods,Textile yarn and fabrics,-140
2003-04-01,Capital goods,Textile yarn and fabrics,-142
2003-05-01,Capital goods,Textile yarn and fabrics,-154
2003-06-01,Capital goods,Textile yarn and fabrics,-145
2003-07-01,Capital goods,Textile yarn and fabrics,-157
2003-08-01,Capital goods,Textile yarn and fabrics,-146
2003-09-01,Capital goods,Textile yarn and fabrics,-143
2003-10-01,Capital goods,Textile yarn and fabrics,-146
2003-11-01,Capital goods,Textile yarn and fabrics,-124
2003-12-01,Capital goods,Textile yarn and fabrics,-115
2004-01-01,Capital goods,Textile yarn and fabrics,-124
2004-02-01,Capital goods,Textile yarn and fabrics,-109
2004-03-01,Capital goods,Textile yarn and fabrics,-126
2004-04-01,Capital goods,Textile yarn and fabrics,-123
2004-05-01,Capital goods,Textile yarn and fabrics,-129
2004-06-01,Capital goods,Textile yarn and fabrics,-143
2004-07-01,Capital goods,Textile yarn and fabrics,-143
2004-08-01,Capital goods,Textile yarn and fabrics,-147
2004-09-01,Capital goods,Textile yarn and fabrics,-134
2004-10-01,Capital goods,Textile yarn and fabrics,-131
2004-11-01,Capital goods,Textile yarn and fabrics,-133
2004-12-01,Capital goods,Textile yarn and fabrics,-107
2005-01-01,Capital goods,Textile yarn and fabrics,-115
2005-02-01,Capital goods,Textile yarn and fabrics,-109
2005-03-01,Capital goods,Textile yarn and fabrics,-108
2005-04-01,Capital goods,Textile yarn and fabrics,-108
2005-05-01,Capital goods,Textile yarn and fabrics,-115
2005-06-01,Capital goods,Textile yarn and fabrics,-117
2005-07-01,Capital goods,Textile yarn and fabrics,-116
2005-08-01,Capital goods,Textile yarn and fabrics,-122
2005-09-01,Capital goods,Textile yarn and fabrics,-115
2005-10-01,Capital goods,Textile yarn and fabrics,-108
2005-11-01,Capital goods,Textile yarn and fabrics,-126
2005-12-01,Capital goods,Textile yarn and fabrics,-99
2006-01-01,Capital goods,Textile yarn and fabrics,-125
2006-02-01,Capital goods,Textile yarn and fabrics,-101
2006-03-01,Capital goods,Textile yarn and fabrics,-114
2006-04-01,Capital goods,Textile yarn and fabrics,-102
2006-05-01,Capital goods,Textile yarn and fabrics,-128
2006-06-01,Capital goods,Textile yarn and fabrics,-125
2006-07-01,Capital goods,Textile yarn and fabrics,-123
2006-08-01,Capital goods,Textile yarn and fabrics,-131
2006-09-01,Capital goods,Textile yarn and fabrics,-122
2006-10-01,Capital goods,Textile yarn and fabrics,-123
2006-11-01,Capital goods,Textile yarn and fabrics,-128
2006-12-01,Capital goods,Textile yarn and fabrics,-98
2007-01-01,Capital goods,Textile yarn and fabrics,-115
2007-02-01,Capital goods,Textile yarn and fabrics,-105
2007-03-01,Capital goods,Textile yarn and fabrics,-110
2007-04-01,Capital goods,Textile yarn and fabrics,-109
2007-05-01,Capital goods,Textile yarn and fabrics,-116
2007-06-01,Capital goods,Textile yarn and fabrics,-113
2007-07-01,Capital goods,Textile yarn and fabrics,-117
2007-08-01,Capital goods,Textile yarn and fabrics,-118
2007-09-01,Capital goods,Textile yarn and fabrics,-119
2007-10-01,Capital goods,Textile yarn and fabrics,-123
2007-11-01,Capital goods,Textile yarn and fabrics,-126
2007-12-01,Capital goods,Textile yarn and fabrics,-103
2008-01-01,Capital goods,Textile yarn and fabrics,-118
2008-02-01,Capital goods,Textile yarn and fabrics,-106
2008-03-01,Capital goods,Textile yarn and fabrics,-100
2008-04-01,Capital goods,Textile yarn and fabrics,-114
2008-05-01,Capital goods,Textile yarn and fabrics,-113
2008-06-01,Capital goods,Textile yarn and fabrics,-106
2008-07-01,Capital goods,Textile yarn and fabrics,-114
2008-08-01,Capital goods,Textile yarn and fabrics,-115
2008-09-01,Capital goods,Textile yarn and fabrics,-130
2008-10-01,Capital goods,Textile yarn and fabrics,-144
2008-11-01,Capital goods,Textile yarn and fabrics,-135
2008-12-01,Capital goods,Textile yarn and fabrics,-120
2009-01-01,Capital goods,Textile yarn and fabrics,-113
2009-02-01,Capital goods,Textile yarn and fabrics,-96
2009-03-01,Capital goods,Textile yarn and fabrics,-117
2009-04-01,Capital goods,Textile yarn and fabrics,-101
2009-05-01,Capital goods,Textile yarn and fabrics,-94
2009-06-01,Capital goods,Textile yarn and fabrics,-93
2009-07-01,Capital goods,Textile yarn and fabrics,-105
2009-08-01,Capital goods,Textile yarn and fabrics,-112
2009-09-01,Capital goods,Textile yarn and fabrics,-115
2009-10-01,Capital goods,Textile yarn and fabrics,-113
2009-11-01,Capital goods,Textile yarn and fabrics,-110
2009-12-01,Capital goods,Textile yarn and fabrics,-91
2010-01-01,Capital goods,Textile yarn and fabrics,-95
2010-02-01,Capital goods,Textile yarn and fabrics,-94
2010-03-01,Capital goods,Textile yarn and fabrics,-98
2010-04-01,Capital goods,Textile yarn and fabrics,-89
2010-05-01,Capital goods,Textile yarn and fabrics,-95
2010-06-01,Capital goods,Textile yarn and fabrics,-100
2010-07-01,Capital goods,Textile yarn and fabrics,-108
2010-08-01,Capital goods,Textile yarn and fabrics,-111
2010-09-01,Capital goods,Textile yarn and fabrics,-109
2010-10-01,Capital goods,Textile yarn and fabrics,-100
2010-11-01,Capital goods,Textile yarn and fabrics,-102
2010-12-01,Capital goods,Textile yarn and fabrics,-94
2011-01-01,Capital goods,Textile yarn and fabrics,-89
2011-02-01,Capital goods,Textile yarn and fabrics,-89
2011-03-01,Capital goods,Textile yarn and fabrics,-97
2011-04-01,Capital goods,Textile yarn and fabrics,-96
2011-05-01,Capital goods,Textile yarn and fabrics,-102
2011-06-01,Capital goods,Textile yarn and fabrics,-97
2011-07-01,Capital goods,Textile yarn and fabrics,-95
2011-08-01,Capital goods,Textile yarn and fabrics,-111
2011-09-01,Capital goods,Textile yarn and fabrics,-109
2011-10-01,Capital goods,Textile yarn and fabrics,-104
2011-11-01,Capital goods,Textile yarn and fabrics,-108
2011-12-01,Capital goods,Textile yarn and fabrics,-93
2012-01-01,Capital goods,Textile yarn and fabrics,-100
2012-02-01,Capital goods,Textile yarn and fabrics,-88
2012-03-01,Capital goods,Textile yarn and fabrics,-87
2012-04-01,Capital goods,Textile yarn and fabrics,-85
2012-05-01,Capital goods,Textile yarn and fabrics,-99
2012-06-01,Capital goods,Textile yarn and fabrics,-91
2012-07-01,Capital goods,Textile yarn and fabrics,-93
2012-08-01,Capital goods,Textile yarn and fabrics,-100
2012-09-01,Capital goods,Textile yarn and fabrics,-90
2012-10-01,Capital goods,Textile yarn and fabrics,-98
2012-11-01,Capital goods,Textile yarn and fabrics,-101
2012-12-01,Capital goods,Textile yarn and fabrics,-76
2013-01-01,Capital goods,Textile yarn and fabrics,-88
2013-02-01,Capital goods,Textile yarn and fabrics,-79
2013-03-01,Capital goods,Textile yarn and fabrics,-77
2013-04-01,Capital goods,Textile yarn and fabrics,-86
2013-05-01,Capital goods,Textile yarn and fabrics,-96
2013-06-01,Capital goods,Textile yarn and fabrics,-89
2013-07-01,Capital goods,Textile yarn and fabrics,-103
2013-08-01,Capital goods,Textile yarn and fabrics,-111
2013-09-01,Capital goods,Textile yarn and fabrics,-105
2013-10-01,Capital goods,Textile yarn and fabrics,-111
2013-11-01,Capital goods,Textile yarn and fabrics,-110
2013-12-01,Capital goods,Textile yarn and fabrics,-96
2014-01-01,Capital goods,Textile yarn and fabrics,-117
2014-02-01,Capital goods,Textile yarn and fabrics,-96
2014-03-01,Capital goods,Textile yarn and fabrics,-92
2014-04-01,Capital goods,Textile yarn and fabrics,-101
2014-05-01,Capital goods,Textile yarn and fabrics,-106
2014-06-01,Capital goods,Textile yarn and fabrics,-100
2014-07-01,Capital goods,Textile yarn and fabrics,-107
2014-08-01,Capital goods,Textile yarn and fabrics,-110
2014-09-01,Capital goods,Textile yarn and fabrics,-115
2014-10-01,Capital goods,Textile yarn and fabrics,-130
2014-11-01,Capital goods,Textile yarn and fabrics,-113
2014-12-01,Capital goods,Textile yarn and fabrics,-105
2015-01-01,Capital goods,Textile yarn and fabrics,-118
2015-02-01,Capital goods,Textile yarn and fabrics,-114
2015-03-01,Capital goods,Textile yarn and fabrics,-105
2015-04-01,Capital goods,Textile yarn and fabrics,-115
2015-05-01,Capital goods,Textile yarn and fabrics,-118
2015-06-01,Capital goods,Textile yarn and fabrics,-128
2015-07-01,Capital goods,Textile yarn and fabrics,-136
2015-08-01,Capital goods,Textile yarn and fabrics,-133
2015-09-01,Capital goods,Textile yarn and fabrics,-134
2015-10-01,Capital goods,Textile yarn and fabrics,-141
2015-11-01,Capital goods,Textile yarn and fabrics,-133
2015-12-01,Capital goods,Textile yarn and fabrics,-111
2016-01-01,Capital goods,Textile yarn and fabrics,-119
2016-02-01,Capital goods,Textile yarn and fabrics,-126
2016-03-01,Capital goods,Textile yarn and fabrics,-106
2016-04-01,Capital goods,Textile yarn and fabrics,-111
2016-05-01,Capital goods,Textile yarn and fabrics,-121
2016-06-01,Capital goods,Textile yarn and fabrics,-119
2016-07-01,Capital goods,Textile yarn and fabrics,-124
2016-08-01,Capital goods,Textile yarn and fabrics,-135
2016-09-01,Capital goods,Textile yarn and fabrics,-129
2016-10-01,Capital goods,Textile yarn and fabrics,-123
2016-11-01,Capital goods,Textile yarn and fabrics,-133
2016-12-01,Capital goods,Textile yarn and fabrics,-103
2017-01-01,Capital goods,Textile yarn and fabrics,-131
2017-02-01,Capital goods,Textile yarn and fabrics,-104
2017-03-01,Capital goods,Textile yarn and fabrics,-122
2017-04-01,Capital goods,Textile yarn and fabrics,-107
2017-05-01,Capital goods,Textile yarn and fabrics,-131
2017-06-01,Capital goods,Textile yarn and fabrics,-131
2017-07-01,Capital goods,Textile yarn and fabrics,-125
2017-08-01,Capital goods,Textile yarn and fabrics,-137
2017-09-01,Capital goods,Textile yarn and fabrics,-131
2017-10-01,Capital goods,Textile yarn and fabrics,-131
2017-11-01,Capital goods,Textile yarn and fabrics,-137
2017-12-01,Capital goods,Textile yarn and fabrics,-112
2018-01-01,Capital goods,Textile yarn and fabrics,-124
2018-02-01,Capital goods,Textile yarn and fabrics,-116
2018-03-01,Capital goods,Textile yarn and fabrics,-110
2018-04-01,Capital goods,Textile yarn and fabrics,-106
2018-05-01,Capital goods,Textile yarn and fabrics,-134
2018-06-01,Capital goods,Textile yarn and fabrics,-131
2018-07-01,Capital goods,Textile yarn and fabrics,-132
2018-08-01,Capital goods,Textile yarn and fabrics,-138
2018-09-01,Capital goods,Textile yarn and fabrics,-128
2018-10-01,Capital goods,Textile yarn and fabrics,-141
2018-11-01,Capital goods,Textile yarn and fabrics,-140
2018-12-01,Capital goods,Textile yarn and fabrics,-102
2019-01-01,Capital goods,Textile yarn and fabrics,-138
2019-02-01,Capital goods,Textile yarn and fabrics,-110
2019-03-01,Capital goods,Textile yarn and fabrics,-106
2019-04-01,Capital goods,Textile yarn and fabrics,-120
2019-05-01,Capital goods,Textile yarn and fabrics,-131
2019-06-01,Capital goods,Textile yarn and fabrics,-111
2019-07-01,Capital goods,Textile yarn and fabrics,-128
2019-08-01,Capital goods,Textile yarn and fabrics,-124
2019-09-01,Capital goods,Textile yarn and fabrics,-134
2019-10-01,Capital goods,Textile yarn and fabrics,-142
2019-11-01,Capital goods,Textile yarn and fabrics,-134
2019-12-01,Capital goods,Textile yarn and fabrics,-107
2020-01-01,Capital goods,Textile yarn and fabrics,-142
2020-02-01,Capital goods,Textile yarn and fabrics,-102
2020-03-01,Capital goods,Textile yarn and fabrics,-114
2020-04-01,Capital goods,Textile yarn and fabrics,-115
2020-05-01,Capital goods,Textile yarn and fabrics,-102
2020-06-01,Capital goods,Textile yarn and fabrics,-121
2020-07-01,Capital goods,Textile yarn and fabrics,-142
2020-08-01,Capital goods,Textile yarn and fabrics,-145
2020-09-01,Capital goods,Textile yarn and fabrics,-143
2020-10-01,Capital goods,Textile yarn and fabrics,-155
2020-11-01,Capital goods,Textile yarn and fabrics,-158
2020-12-01,Capital goods,Textile yarn and fabrics,-136
2021-01-01,Capital goods,Textile yarn and fabrics,-132
2021-02-01,Capital goods,Textile yarn and fabrics,-135
2021-03-01,Capital goods,Textile yarn and fabrics,-134
2021-04-01,Capital goods,Textile yarn and fabrics,-130
2021-05-01,Capital goods,Textile yarn and fabrics,-141
2021-06-01,Capital goods,Textile yarn and fabrics,-141
2021-07-01,Capital goods,Textile yarn and fabrics,-149
2021-08-01,Capital goods,Textile yarn and fabrics,-149
2021-09-01,Capital goods,Textile yarn and fabrics,-156
2021-10-01,Capital goods,Textile yarn and fabrics,-137
2021-11-01,Capital goods,Textile yarn and fabrics,-157
2021-12-01,Capital goods,Textile yarn and fabrics,-141
2022-01-01,Capital goods,Textile yarn and fabrics,-140
2022-02-01,Capital goods,Textile yarn and fabrics,-154
2022-03-01,Capital goods,Textile yarn and fabrics,-156
2022-04-01,Capital goods,Textile yarn and fabrics,-133
2022-05-01,Capital goods,Textile yarn and fabrics,-154
2022-06-01,Capital goods,Textile yarn and fabrics,-163
2022-07-01,Capital goods,Textile yarn and fabrics,-158
2022-08-01,Capital goods,Textile yarn and fabrics,-184
2022-09-01,Capital goods,Textile yarn and fabrics,-170
2022-10-01,Capital goods,Textile yarn and fabrics,-169
2022-11-01,Capital goods,Textile yarn and fabrics,-162
2022-12-01,Capital goods,Textile yarn and fabrics,-134
2023-01-01,Capital goods,Textile yarn and fabrics,-137
2023-02-01,Capital goods,Textile yarn and fabrics,-119
2023-03-01,Capital goods,Textile yarn and fabrics,-134
2023-04-01,Capital goods,Textile yarn and fabrics,-122
2023-05-01,Capital goods,Textile yarn and fabrics,-142
2023-06-01,Capital goods,Textile yarn and fabrics,-130
2023-07-01,Capital goods,Textile yarn and fabrics,-140
2023-08-01,Capital goods,Textile yarn and fabrics,-155
2023-09-01,Capital goods,Textile yarn and fabrics,-147
2023-10-01,Capital goods,Textile yarn and fabrics,-140
2023-11-01,Capital goods,Textile yarn and fabrics,-142
2023-12-01,Capital goods,Textile yarn and fabrics,-116
2024-01-01,Capital goods,Textile yarn and fabrics,-138
2024-02-01,Capital goods,Textile yarn and fabrics,-140
2024-03-01,Capital goods,Textile yarn and fabrics,-134
2024-04-01,Capital goods,Textile yarn and fabrics,-128
2024-05-01,Capital goods,Textile yarn and fabrics,-148
